# File Name: 2023-12-20_PMMoV_VIC.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272313154
# Instrument Serial Number: 272313154
# Heated Cover Serial Number:
# Block serial number: 21211195
# Run Start Date/Time: 2023-12-20 01:30:11 PM EST
# Run End Data/Time: 2023-12-20 02:28:14 PM EST
# Run Duration: 58 minutes 2 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-22 04:01:52 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Standard Curve v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-22 04:01:59 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"1","A1","1","PMMoV","0.28713321685791016","-0.017304227271878133","PR-231127-NEG-R1","FALSE"
"1","A1","2","PMMoV","0.2886713147163391","-0.01659775330676688","PR-231127-NEG-R1","FALSE"
"1","A1","3","PMMoV","0.2935303747653961","-0.012570317151027573","PR-231127-NEG-R1","FALSE"
"1","A1","4","PMMoV","0.2976868450641632","-0.009245470745578185","PR-231127-NEG-R1","FALSE"
"1","A1","5","PMMoV","0.30230194330215454","-0.005461996400904553","PR-231127-NEG-R1","FALSE"
"1","A1","6","PMMoV","0.30536949634552","-0.0032260672508568314","PR-231127-NEG-R1","FALSE"
"1","A1","7","PMMoV","0.3077513873577118","-0.00167580013198276","PR-231127-NEG-R1","FALSE"
"1","A1","8","PMMoV","0.310733824968338","4.750135853257595E-4","PR-231127-NEG-R1","FALSE"
"1","A1","9","PMMoV","0.313793420791626","0.002702985515296022","PR-231127-NEG-R1","FALSE"
"1","A1","10","PMMoV","0.315044105052948","0.0031220458833003425","PR-231127-NEG-R1","FALSE"
"1","A1","11","PMMoV","0.31566494703292847","0.00291126396996311","PR-231127-NEG-R1","FALSE"
"1","A1","12","PMMoV","0.3172083795070648","0.0036230725507817615","PR-231127-NEG-R1","FALSE"
"1","A1","13","PMMoV","0.31782442331314087","0.00340749246354011","PR-231127-NEG-R1","FALSE"
"1","A1","14","PMMoV","0.31877759099006653","0.0035290362471480682","PR-231127-NEG-R1","FALSE"
"1","A1","15","PMMoV","0.3201250433921814","0.004044864755945236","PR-231127-NEG-R1","FALSE"
"1","A1","16","PMMoV","0.32008838653564453","0.003176584006090669","PR-231127-NEG-R1","FALSE"
"1","A1","17","PMMoV","0.32056692242622375","0.0028234960033521913","PR-231127-NEG-R1","FALSE"
"1","A1","18","PMMoV","0.32176780700683594","0.0031927566906466173","PR-231127-NEG-R1","FALSE"
"1","A1","19","PMMoV","0.3230729103088379","0.0036662360993308693","PR-231127-NEG-R1","FALSE"
"1","A1","20","PMMoV","0.32332777976989746","0.0030894816670727385","PR-231127-NEG-R1","FALSE"
"1","A1","21","PMMoV","0.32364723086357117","0.0025773088674287434","PR-231127-NEG-R1","FALSE"
"1","A1","22","PMMoV","0.32406023144721985","0.002158685557759724","PR-231127-NEG-R1","FALSE"
"1","A1","23","PMMoV","0.32481592893600464","0.0020827591532268127","PR-231127-NEG-R1","FALSE"
"1","A1","24","PMMoV","0.3253820538520813","0.0018172601759857718","PR-231127-NEG-R1","FALSE"
"1","A1","25","PMMoV","0.32592344284057617","0.0015270252711629437","PR-231127-NEG-R1","FALSE"
"1","A1","26","PMMoV","0.326477587223053","0.0012495457603220492","PR-231127-NEG-R1","FALSE"
"1","A1","27","PMMoV","0.3266346752643585","5.7500990830989E-4","PR-231127-NEG-R1","FALSE"
"1","A1","28","PMMoV","0.3272368609905243","3.4557174115796034E-4","PR-231127-NEG-R1","FALSE"
"1","A1","29","PMMoV","0.32810407876968384","3.811656269997496E-4","PR-231127-NEG-R1","FALSE"
"1","A1","30","PMMoV","0.328941285610199","3.8674857419718515E-4","PR-231127-NEG-R1","FALSE"
"1","A1","31","PMMoV","0.32889410853385925","-4.920523954602377E-4","PR-231127-NEG-R1","FALSE"
"1","A1","32","PMMoV","0.32955458760261536","-6.631972200218353E-4","PR-231127-NEG-R1","FALSE"
"1","A1","33","PMMoV","0.3296763598918915","-0.0013730488240634134","PR-231127-NEG-R1","FALSE"
"1","A1","34","PMMoV","0.33006778359413147","-0.0018132490151411243","PR-231127-NEG-R1","FALSE"
"1","A1","35","PMMoV","0.33044296503067017","-0.002269691471920129","PR-231127-NEG-R1","FALSE"
"1","A1","36","PMMoV","0.33140918612480164","-0.0021350942711063606","PR-231127-NEG-R1","FALSE"
"1","A1","37","PMMoV","0.3314148485660553","-0.0029610557231703996","PR-231127-NEG-R1","FALSE"
"1","A1","38","PMMoV","0.3312838673591614","-0.003923660823382021","PR-231127-NEG-R1","FALSE"
"1","A1","39","PMMoV","0.3309844434261322","-0.005054708649728897","PR-231127-NEG-R1","FALSE"
"1","A1","40","PMMoV","0.33066102862358093","-0.006209747345597868","PR-231127-NEG-R1","FALSE"
"2","A2","1","PMMoV","0.2815329432487488","-0.023787449255776447","PR-231127-NEG-R1","FALSE"
"2","A2","2","PMMoV","0.2837448716163635","-0.022616030396641926","PR-231127-NEG-R1","FALSE"
"2","A2","3","PMMoV","0.29064539074897766","-0.016756020772508016","PR-231127-NEG-R1","FALSE"
"2","A2","4","PMMoV","0.29668232798576355","-0.011759593044202352","PR-231127-NEG-R1","FALSE"
"2","A2","5","PMMoV","0.302692174911499","-0.006790255626947048","PR-231127-NEG-R1","FALSE"
"2","A2","6","PMMoV","0.3068639039993286","-0.0036590360475976837","PR-231127-NEG-R1","FALSE"
"2","A2","7","PMMoV","0.31010541319847107","-0.001458036356935453","PR-231127-NEG-R1","FALSE"
"2","A2","8","PMMoV","0.31347647309303284","8.725140291460894E-4","PR-231127-NEG-R1","FALSE"
"2","A2","9","PMMoV","0.3165265917778015","0.0028821232054345412","PR-231127-NEG-R1","FALSE"
"2","A2","10","PMMoV","0.31826362013816833","0.0035786420573211374","PR-231127-NEG-R1","FALSE"
"2","A2","11","PMMoV","0.3197973668575287","0.004071879268201264","PR-231127-NEG-R1","FALSE"
"2","A2","12","PMMoV","0.321174293756485","0.004408296658677337","PR-231127-NEG-R1","FALSE"
"2","A2","13","PMMoV","0.322334349155426","0.004527842549138208","PR-231127-NEG-R1","FALSE"
"2","A2","14","PMMoV","0.3233199119567871","0.004472895842019067","PR-231127-NEG-R1","FALSE"
"2","A2","15","PMMoV","0.3249882459640503","0.005100720340802025","PR-231127-NEG-R1","FALSE"
"2","A2","16","PMMoV","0.3253571093082428","0.004429074176514305","PR-231127-NEG-R1","FALSE"
"2","A2","17","PMMoV","0.32629916071891785","0.004330616078709128","PR-231127-NEG-R1","FALSE"
"2","A2","18","PMMoV","0.3273679316043854","0.0043588774556964326","PR-231127-NEG-R1","FALSE"
"2","A2","19","PMMoV","0.3277742862701416","0.003724722612972433","PR-231127-NEG-R1","FALSE"
"2","A2","20","PMMoV","0.328644335269928","0.0035542621042785848","PR-231127-NEG-R1","FALSE"
"2","A2","21","PMMoV","0.3296222388744354","0.0034916562003058614","PR-231127-NEG-R1","FALSE"
"2","A2","22","PMMoV","0.3301556408405304","0.002984548657920607","PR-231127-NEG-R1","FALSE"
"2","A2","23","PMMoV","0.33021658658981323","0.0020049848987232187","PR-231127-NEG-R1","FALSE"
