# File Name: 2024-02-23_Cov2_Copy.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272313154
# Instrument Serial Number: 272313154
# Heated Cover Serial Number:
# Block serial number: 21211195
# Run Start Date/Time: 2024-02-23 02:34:11 PM EST
# Run End Data/Time: 2024-02-23 03:35:21 PM EST
# Run Duration: 61 minutes 10 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-22 04:05:10 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Standard Curve v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-22 04:05:15 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"1","A1","1","Cov2","0.5155565142631531","0.02771887098039901","PR-221218-DNI-R1","FALSE"
"1","A1","2","Cov2","0.5089749693870544","0.023524047647203693","PR-221218-DNI-R1","FALSE"
"1","A1","3","Cov2","0.4970589876174927","0.013994787420545295","PR-221218-DNI-R1","FALSE"
"1","A1","4","Cov2","0.4886000156402588","0.007922536986214777","PR-221218-DNI-R1","FALSE"
"1","A1","5","Cov2","0.4826914966106415","0.004400739499500837","PR-221218-DNI-R1","FALSE"
"1","A1","6","Cov2","0.4761497378349304","2.457022666930921E-4","PR-221218-DNI-R1","FALSE"
"1","A1","7","Cov2","0.47031593322753906","-0.003201380797794896","PR-221218-DNI-R1","FALSE"
"1","A1","8","Cov2","0.466663122177124","-0.004467470305306566","PR-221218-DNI-R1","FALSE"
"1","A1","9","Cov2","0.46430861949920654","-0.004435251440320677","PR-221218-DNI-R1","FALSE"
"1","A1","10","Cov2","0.46112316846847534","-0.005233980928148564","PR-221218-DNI-R1","FALSE"
"1","A1","11","Cov2","0.45877784490585327","-0.005192582947867265","PR-221218-DNI-R1","FALSE"
"1","A1","12","Cov2","0.45536336302757263","-0.006220343283244535","PR-221218-DNI-R1","FALSE"
"1","A1","13","Cov2","0.45430997014045715","-0.004887014627456644","PR-221218-DNI-R1","FALSE"
"1","A1","14","Cov2","0.4539754092693329","-0.0028348539556775974","PR-221218-DNI-R1","FALSE"
"1","A1","15","Cov2","0.45178404450416565","-0.0026394971779414643","PR-221218-DNI-R1","FALSE"
"1","A1","16","Cov2","0.44853484630584717","-0.0035019738333565763","PR-221218-DNI-R1","FALSE"
"1","A1","17","Cov2","0.4468674957752228","-0.0027826028210775964","PR-221218-DNI-R1","FALSE"
"1","A1","18","Cov2","0.4444850981235504","-0.0027782789298466458","PR-221218-DNI-R1","FALSE"
"1","A1","19","Cov2","0.4435877501964569","-0.0012889053140367822","PR-221218-DNI-R1","FALSE"
"1","A1","20","Cov2","0.4439419209957123","0.0014519870281219584","PR-221218-DNI-R1","FALSE"
"1","A1","21","Cov2","0.4449590742588043","0.0048558618341173684","PR-221218-DNI-R1","FALSE"
"1","A1","22","Cov2","0.44469505548477173","0.00697856460298809","PR-221218-DNI-R1","FALSE"
"1","A1","23","Cov2","0.44494372606277466","0.009613956723894389","PR-221218-DNI-R1","FALSE"
"1","A1","24","Cov2","0.44792136549949646","0.01497831770351956","PR-221218-DNI-R1","FALSE"
"1","A1","25","Cov2","0.4530174732208252","0.02246114696775161","PR-221218-DNI-R1","FALSE"
"1","A1","26","Cov2","0.46241921186447144","0.03424960715430122","PR-221218-DNI-R1","FALSE"
"1","A1","27","Cov2","0.4816938638687134","0.05591098070144653","PR-221218-DNI-R1","FALSE"
"1","A1","28","Cov2","0.5166046023368835","0.09320844071252007","PR-221218-DNI-R1","FALSE"
"1","A1","29","Cov2","0.5771772861480713","0.1561678460666112","PR-221218-DNI-R1","FALSE"
"1","A1","30","Cov2","0.6733065247535706","0.25468380621501374","PR-221218-DNI-R1","FALSE"
"1","A1","31","Cov2","0.8139472007751465","0.39771120377949304","PR-221218-DNI-R1","FALSE"
"1","A1","32","Cov2","0.9990166425704956","0.5851673671177455","PR-221218-DNI-R1","FALSE"
"1","A1","33","Cov2","1.2221581935882568","0.8106956396784101","PR-221218-DNI-R1","FALSE"
"1","A1","34","Cov2","1.471648097038269","1.0625722646713258","PR-221218-DNI-R1","FALSE"
"1","A1","35","Cov2","1.7267646789550781","1.3200755681310383","PR-221218-DNI-R1","FALSE"
"1","A1","36","Cov2","1.9734163284301758","1.5691139391490392","PR-221218-DNI-R1","FALSE"
"1","A1","37","Cov2","2.2105376720428467","1.8086220043046135","PR-221218-DNI-R1","FALSE"
"1","A1","38","Cov2","2.4284818172454834","2.0289528710501537","PR-221218-DNI-R1","FALSE"
"1","A1","39","Cov2","2.6197926998138428","2.2226504751614162","PR-221218-DNI-R1","FALSE"
"1","A1","40","Cov2","2.7616159915924072","2.3668604884828843","PR-221218-DNI-R1","FALSE"
"2","A2","1","Cov2","0.49680954217910767","0.01902053214254832","PR-221218-DNI-R1","FALSE"
"2","A2","2","Cov2","0.4932788610458374","0.01624442367326643","PR-221218-DNI-R1","FALSE"
"2","A2","3","Cov2","0.48738887906074524","0.011109014352162695","PR-221218-DNI-R1","FALSE"
"2","A2","4","Cov2","0.48103418946266174","0.005508897418067572","PR-221218-DNI-R1","FALSE"
"2","A2","5","Cov2","0.4771612882614136","0.002390568880807776","PR-221218-DNI-R1","FALSE"
"2","A2","6","Cov2","0.47359952330589294","-4.1662341072448044E-4","PR-221218-DNI-R1","FALSE"
"2","A2","7","Cov2","0.47090867161750793","-0.0023529024351210616","PR-221218-DNI-R1","FALSE"
"2","A2","8","Cov2","0.46911028027534485","-0.0033967211132957744","PR-221218-DNI-R1","FALSE"
"2","A2","9","Cov2","0.4673204720020294","-0.00443195672262283","PR-221218-DNI-R1","FALSE"
"2","A2","10","Cov2","0.4660586416721344","-0.004939214388529477","PR-221218-DNI-R1","FALSE"
"2","A2","11","Cov2","0.46619367599487305","-0.004049607401802401","PR-221218-DNI-R1","FALSE"
"2","A2","12","Cov2","0.46718695759773254","-0.0023017531349545308","PR-221218-DNI-R1","FALSE"
"2","A2","13","Cov2","0.4673391580581665","-0.0013949800105321976","PR-221218-DNI-R1","FALSE"
"2","A2","14","Cov2","0.4652746021747589","-0.002704963229951417","PR-221218-DNI-R1","FALSE"
"2","A2","15","Cov2","0.4644174575805664","-0.002807535160155549","PR-221218-DNI-R1","FALSE"
"2","A2","16","Cov2","0.46520763635635376","-0.0012627837203797667","PR-221218-DNI-R1","FALSE"
"2","A2","17","Cov2","0.4645392596721649","-0.0011765877405802362","PR-221218-DNI-R1","FALSE"
"2","A2","18","Cov2","0.46349480748176575","-0.001466467266991033","PR-221218-DNI-R1","FALSE"
"2","A2","19","Cov2","0.4634570777416229","-7.496243431454819E-4","PR-221218-DNI-R1","FALSE"
"2","A2","20","Cov2","0.465175598859787","0.0017234694390070092","PR-221218-DNI-R1","FALSE"
"2","A2","21","Cov2","0.4649970531463623","0.0022994963895706997","PR-221218-DNI-R1","FALSE"
"2","A2","22","Cov2","0.4651302099227905","0.0031872258299872956","PR-221218-DNI-R1","FALSE"
"2","A2","23","Cov2","0.46842145919799805","0.007233047769183189","PR-221218-DNI-R1","FALSE"
"2","A2","24","Cov2","0.4743976593017578","0.013963820536931328","PR-221218-DNI-R1","FALSE"
"2","A2","25","Cov2","0.4813765585422516","0.02169729244141353","PR-221218-DNI-R1","FALSE"
"2","A2","26","Cov2","0.49728652834892273","0.038361834912073046","PR-221218-DNI-R1","FALSE"
"2","A2","27","Cov2","0.5241138935089111","0.06594377273604982","PR-221218-DNI-R1","FALSE"
"2","A2","28","Cov2","0.5758041739463806","0.11838862583750767","PR-221218-DNI-R1","FALSE"
"2","A2","29","Cov2","0.6616530418395996","0.2049920663947151","PR-221218-DNI-R1","FALSE"
"2","A2","30","Cov2","0.7901214957237244","0.33421509294282825","PR-221218-DNI-R1","FALSE"
"2","A2","31","Cov2","0.9680266380310059","0.5128748079140981","PR-221218-DNI-R1","FALSE"
"2","A2","32","Cov2","1.184014916419983","0.7296176589670635","PR-221218-DNI-R1","FALSE"
"2","A2","33","Cov2","1.4270795583724976","0.9734368735835666","PR-221218-DNI-R1","FALSE"
"2","A2","34","Cov2","1.6796565055847168","1.2267683934597742","PR-221218-DNI-R1","FALSE"
"2","A2","35","Cov2","1.9331252574920654","1.4809917180311112","PR-221218-DNI-R1","FALSE"
"2","A2","36","Cov2","2.175818920135498","1.7244399533385322","PR-221218-DNI-R1","FALSE"
"2","A2","37","Cov2","2.3982551097869873","1.9476307156540098","PR-221218-DNI-R1","FALSE"
"2","A2","38","Cov2","2.5946624279022217","2.1447926064332328","PR-221218-DNI-R1","FALSE"
"2","A2","39","Cov2","2.7686338424682617","2.319518593663261","PR-221218-DNI-R1","FALSE"
"2","A2","40","Cov2","2.896090030670166","2.447729354529154","PR-221218-DNI-R1","FALSE"
"3","A3","1","Cov2","0.46068909764289856","0.006837604288414985","PR-221218-DNI-R1","FALSE"
"3","A3","2","Cov2","0.45949867367744446","0.00579417276950109","PR-221218-DNI-R1","FALSE"
"3","A3","3","Cov2","0.4570770263671875","0.003519517905784393","PR-221218-DNI-R1","FALSE"
"3","A3","4","Cov2","0.45586517453193665","0.0024546585170737447","PR-221218-DNI-R1","FALSE"
"3","A3","5","Cov2","0.45420801639556885","9.444928272462085E-4","PR-221218-DNI-R1","FALSE"
"3","A3","6","Cov2","0.45356741547584534","4.508843540629039E-4","PR-221218-DNI-R1","FALSE"
"3","A3","7","Cov2","0.4527552127838135","-2.1432589142869474E-4","PR-221218-DNI-R1","FALSE"
"3","A3","8","Cov2","0.45122843980789185","-0.001594106420810064","PR-221218-DNI-R1","FALSE"
"3","A3","9","Cov2","0.4504675269126892","-0.0022080268694724945","PR-221218-DNI-R1","FALSE"
