# File Name: 2023-11-17_PMMoV_VIC.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272313154
# Instrument Serial Number: 272313154
# Heated Cover Serial Number:
# Block serial number: 21211195
# Run Start Date/Time: 2023-11-17 05:02:20 PM EST
# Run End Data/Time: 2023-11-17 06:02:43 PM EST
# Run Duration: 60 minutes 22 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-22 03:59:00 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Standard Curve v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-22 03:59:07 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"1","A1","28","PMMoV","0.7891782522201538","0.4371856378720087","PR-231108-DNI-R1","FALSE"
"1","A1","29","PMMoV","0.8812153935432434","0.5271775314913076","PR-231108-DNI-R1","FALSE"
"1","A1","30","PMMoV","0.963327944278717","0.6072448345229906","PR-231108-DNI-R1","FALSE"
"1","A1","31","PMMoV","1.027557373046875","0.6694290155873579","PR-231108-DNI-R1","FALSE"
"1","A1","32","PMMoV","1.07602059841156","0.7158469932482523","PR-231108-DNI-R1","FALSE"
"1","A1","33","PMMoV","1.1143895387649536","0.7521706858978552","PR-231108-DNI-R1","FALSE"
"1","A1","34","PMMoV","1.1472071409225464","0.7829430403516573","PR-231108-DNI-R1","FALSE"
"1","A1","35","PMMoV","1.174537181854248","0.8082278335795683","PR-231108-DNI-R1","FALSE"
"1","A1","36","PMMoV","1.198047399520874","0.8296928035424036","PR-231108-DNI-R1","FALSE"
"1","A1","37","PMMoV","1.2200238704681396","0.8496240267858786","PR-231108-DNI-R1","FALSE"
"1","A1","38","PMMoV","1.239861249923706","0.8674161585376543","PR-231108-DNI-R1","FALSE"
"1","A1","39","PMMoV","1.259005069732666","0.8845147306428236","PR-231108-DNI-R1","FALSE"
"1","A1","40","PMMoV","1.2743515968322754","0.8978160100386423","PR-231108-DNI-R1","FALSE"
"2","A2","1","PMMoV","0.28745272755622864","-0.015675442914168027","PR-231108-DNI-R1","FALSE"
"2","A2","2","PMMoV","0.29089924693107605","-0.014658545965657488","PR-231108-DNI-R1","FALSE"
"2","A2","3","PMMoV","0.29946431517601013","-0.008523100147060337","PR-231108-DNI-R1","FALSE"
"2","A2","4","PMMoV","0.3069946765899658","-0.0034223611594415234","PR-231108-DNI-R1","FALSE"
"2","A2","5","PMMoV","0.31266525387763977","-1.8140629810444809E-4","PR-231108-DNI-R1","FALSE"
"2","A2","6","PMMoV","0.3175128698348999","0.002236587232818809","PR-231108-DNI-R1","FALSE"
"2","A2","7","PMMoV","0.32116448879241943","0.0034585837640014653","PR-231108-DNI-R1","FALSE"
"2","A2","8","PMMoV","0.3234022855758667","0.0032667581211118005","PR-231108-DNI-R1","FALSE"
"2","A2","9","PMMoV","0.32560035586357117","0.0030352059824793934","PR-231108-DNI-R1","FALSE"
"2","A2","10","PMMoV","0.3276902735233307","0.00269550121590204","PR-231108-DNI-R1","FALSE"
"2","A2","11","PMMoV","0.3301260769367218","0.0027016822029562785","PR-231108-DNI-R1","FALSE"
"2","A2","12","PMMoV","0.3314020037651062","0.0015479866050037475","PR-231108-DNI-R1","FALSE"
"2","A2","13","PMMoV","0.33358460664749146","0.0013009670610521266","PR-231108-DNI-R1","FALSE"
"2","A2","14","PMMoV","0.33500444889068604","2.9118687790983177E-4","PR-231108-DNI-R1","FALSE"
"2","A2","15","PMMoV","0.33678776025772095","-3.55124181392131E-4","PR-231108-DNI-R1","FALSE"
"2","A2","16","PMMoV","0.33814290165901184","-0.0014296052064381678","PR-231108-DNI-R1","FALSE"
"2","A2","17","PMMoV","0.3397786021232605","-0.0022235271685263854","PR-231108-DNI-R1","FALSE"
"2","A2","18","PMMoV","0.3419971764087677","-0.002434575309356058","PR-231108-DNI-R1","FALSE"
"2","A2","19","PMMoV","0.3448966145515442","-0.0019647595929164438","PR-231108-DNI-R1","FALSE"
"2","A2","20","PMMoV","0.35110554099082947","0.0018145444200319597","PR-231108-DNI-R1","FALSE"
"2","A2","21","PMMoV","0.3615127205848694","0.009792101587734947","PR-231108-DNI-R1","FALSE"
"2","A2","22","PMMoV","0.3816066086292267","0.02745636720575537","PR-231108-DNI-R1","FALSE"
"2","A2","23","PMMoV","0.4145023822784424","0.0579225184286342","PR-231108-DNI-R1","FALSE"
"2","A2","24","PMMoV","0.46416062116622925","0.10515113489008418","PR-231108-DNI-R1","FALSE"
"2","A2","25","PMMoV","0.5336567759513855","0.17221766724890356","PR-231108-DNI-R1","FALSE"
"2","A2","26","PMMoV","0.6192222237586975","0.25535349262987866","PR-231108-DNI-R1","FALSE"
"2","A2","27","PMMoV","0.7165560126304626","0.3502576590753069","PR-231108-DNI-R1","FALSE"
"2","A2","28","PMMoV","0.8174128532409668","0.4486848772594742","PR-231108-DNI-R1","FALSE"
"2","A2","29","PMMoV","0.9111725687980652","0.5400149703902356","PR-231108-DNI-R1","FALSE"
"2","A2","30","PMMoV","0.9935729503631592","0.6199857295289928","PR-231108-DNI-R1","FALSE"
"2","A2","31","PMMoV","1.0594292879104614","0.6834124446499581","PR-231108-DNI-R1","FALSE"
"2","A2","32","PMMoV","1.1102232933044434","0.7317768276176032","PR-231108-DNI-R1","FALSE"
"2","A2","33","PMMoV","1.1502549648284912","0.7693788767153141","PR-231108-DNI-R1","FALSE"
"2","A2","34","PMMoV","1.1813437938690186","0.7980380833295045","PR-231108-DNI-R1","FALSE"
"2","A2","35","PMMoV","1.2088360786437988","0.8231007456779479","PR-231108-DNI-R1","FALSE"
"2","A2","36","PMMoV","1.231903076171875","0.8437381207796872","PR-231108-DNI-R1","FALSE"
"2","A2","37","PMMoV","1.2538834810256958","0.8632889032071712","PR-231108-DNI-R1","FALSE"
"2","A2","38","PMMoV","1.2751151323318481","0.8820909320869866","PR-231108-DNI-R1","FALSE"
"2","A2","39","PMMoV","1.2932360172271729","0.8977821945559744","PR-231108-DNI-R1","FALSE"
"2","A2","40","PMMoV","1.3085875511169434","0.910704106019408","PR-231108-DNI-R1","FALSE"
"3","A3","1","PMMoV","0.30466562509536743","-0.015844832740577984","PR-231108-DNI-R1","FALSE"
"3","A3","2","PMMoV","0.30823075771331787","-0.014752472586491502","PR-231108-DNI-R1","FALSE"
"3","A3","3","PMMoV","0.3167697489261627","-0.008686253837510668","PR-231108-DNI-R1","FALSE"
"3","A3","4","PMMoV","0.3238179385662079","-0.004110836661329461","PR-231108-DNI-R1","FALSE"
"3","A3","5","PMMoV","0.33016154170036316","-2.4000599103814755E-4","PR-231108-DNI-R1","FALSE"
"3","A3","6","PMMoV","0.3351987898349762","0.0023244696797109303","PR-231108-DNI-R1","FALSE"
"3","A3","7","PMMoV","0.3387773633003235","0.0034302706811942057","PR-231108-DNI-R1","FALSE"
"3","A3","8","PMMoV","0.34116286039352417","0.00334299531053093","PR-231108-DNI-R1","FALSE"
"3","A3","9","PMMoV","0.344059020280838","0.0037663827339808136","PR-231108-DNI-R1","FALSE"
"3","A3","10","PMMoV","0.3461616337299347","0.003396223719213534","PR-231108-DNI-R1","FALSE"
"3","A3","11","PMMoV","0.34804362058639526","0.002805438111810146","PR-231108-DNI-R1","FALSE"
"3","A3","12","PMMoV","0.34901905059814453","0.001308095659695399","PR-231108-DNI-R1","FALSE"
"3","A3","13","PMMoV","0.3514586091041565","0.0012748817018434027","PR-231108-DNI-R1","FALSE"
"3","A3","14","PMMoV","0.3534555435180664","7.990436518893556E-4","PR-231108-DNI-R1","FALSE"
"3","A3","15","PMMoV","0.35483747720718384","-2.91795122857172E-4","PR-231108-DNI-R1","FALSE"
"3","A3","16","PMMoV","0.3555919826030731","-0.002010062190831849","PR-231108-DNI-R1","FALSE"
"3","A3","17","PMMoV","0.357158362865448","-0.0029164543923209858","PR-231108-DNI-R1","FALSE"
"3","A3","18","PMMoV","0.3599517345428467","-0.0025958551787862633","PR-231108-DNI-R1","FALSE"
"3","A3","19","PMMoV","0.36342382431030273","-0.0015965378751941679","PR-231108-DNI-R1","FALSE"
"3","A3","20","PMMoV","0.36985644698143005","0.0023633123320691922","PR-231108-DNI-R1","FALSE"
"3","A3","21","PMMoV","0.3803403675556183","0.01037446044239341","PR-231108-DNI-R1","FALSE"
"3","A3","22","PMMoV","0.39989644289016724","0.0274577633130784","PR-231108-DNI-R1","FALSE"
"3","A3","23","PMMoV","0.4322419762611389","0.05733052422018612","PR-231108-DNI-R1","FALSE"
"3","A3","24","PMMoV","0.482675701379776","0.10529147687495925","PR-231108-DNI-R1","FALSE"
"3","A3","25","PMMoV","0.5526392459869385","0.1727822490182577","PR-231108-DNI-R1","FALSE"
"3","A3","26","PMMoV","0.6394579410552979","0.25712817162275314","PR-231108-DNI-R1","FALSE"
"3","A3","27","PMMoV","0.7377274036407471","0.3529248617443384","PR-231108-DNI-R1","FALSE"
"3","A3","28","PMMoV","0.8386308550834656","0.45135554072319295","PR-231108-DNI-R1","FALSE"
"3","A3","29","PMMoV","0.9338493347167969","0.5441012478926602","PR-231108-DNI-R1","FALSE"
"3","A3","30","PMMoV","1.014330267906189","0.6221094086181883","PR-231108-DNI-R1","FALSE"
"3","A3","31","PMMoV","1.0796338319778442","0.6849402002259796","PR-231108-DNI-R1","FALSE"
"3","A3","32","PMMoV","1.1308590173721313","0.7336926131564028","PR-231108-DNI-R1","FALSE"
"3","A3","33","PMMoV","1.1703130006790161","0.7706738239994236","PR-231108-DNI-R1","FALSE"
"3","A3","34","PMMoV","1.2020692825317383","0.7999573333882818","PR-231108-DNI-R1","FALSE"
"3","A3","35","PMMoV","1.228140950202942","0.8235562285956214","PR-231108-DNI-R1","FALSE"
"3","A3","36","PMMoV","1.2528634071350098","0.8458059130638252","PR-231108-DNI-R1","FALSE"
"3","A3","37","PMMoV","1.2762216329574585","0.8666913664224101","PR-231108-DNI-R1","FALSE"
"3","A3","38","PMMoV","1.2955763339996338","0.8835732950007215","PR-231108-DNI-R1","FALSE"
"3","A3","39","PMMoV","1.3127208948135376","0.8982450833507613","PR-231108-DNI-R1","FALSE"
"3","A3","40","PMMoV","1.3281680345535278","0.9112194506268875","PR-231108-DNI-R1","FALSE"
"4","A4","1","PMMoV","0.2907542884349823","-0.01783299880787234","PR-231113-DNI-R1","FALSE"
"4","A4","2","PMMoV","0.2953188121318817","-0.015731236124350373","PR-231113-DNI-R1","FALSE"
"4","A4","3","PMMoV","0.3050423860549927","-0.008470423214616857","PR-231113-DNI-R1","FALSE"
"4","A4","4","PMMoV","0.31197652220726013","-0.003999048075726791","PR-231113-DNI-R1","FALSE"
"4","A4","5","PMMoV","0.31766146421432495","-7.768670820394175E-4","PR-231113-DNI-R1","FALSE"
"4","A4","6","PMMoV","0.3225926160812378","0.0016915237714959785","PR-231113-DNI-R1","FALSE"
"4","A4","7","PMMoV","0.3262768089771271","0.002912955654007815","PR-231113-DNI-R1","FALSE"
"4","A4","8","PMMoV","0.32919105887413025","0.003364444537633543","PR-231113-DNI-R1","FALSE"
"4","A4","9","PMMoV","0.331983745098114","0.003694369748239862","PR-231113-DNI-R1","FALSE"
"4","A4","10","PMMoV","0.33456680178642273","0.003814665423171132","PR-231113-DNI-R1","FALSE"
"4","A4","11","PMMoV","0.3364771902561188","0.003262292879489731","PR-231113-DNI-R1","FALSE"
"4","A4","12","PMMoV","0.33792081475257874","0.0022431563625723017","PR-231113-DNI-R1","FALSE"
"4","A4","13","PMMoV","0.33972612023353577","0.0015857008301518871","PR-231113-DNI-R1","FALSE"
"4","A4","14","PMMoV","0.3412277102470398","6.245298302784696E-4","PR-231113-DNI-R1","FALSE"
"4","A4","15","PMMoV","0.34227433800697327","-7.916034231655045E-4","PR-231113-DNI-R1","FALSE"
"4","A4","16","PMMoV","0.3441072404384613","-0.0014214620050549132","PR-231113-DNI-R1","FALSE"
"4","A4","17","PMMoV","0.34596601128578186","-0.0020254521711118023","PR-231113-DNI-R1","FALSE"
"4","A4","18","PMMoV","0.34813520312309265","-0.002319021347178457","PR-231113-DNI-R1","FALSE"
"4","A4","19","PMMoV","0.3500494360923767","-0.0028675493912717898","PR-231113-DNI-R1","FALSE"
"4","A4","20","PMMoV","0.35485753417015076","-5.222123268751877E-4","PR-231113-DNI-R1","FALSE"
"4","A4","21","PMMoV","0.36372116208076477","0.00587865457036138","PR-231113-DNI-R1","FALSE"
"4","A4","22","PMMoV","0.3785892724990845","0.018284003975303637","PR-231113-DNI-R1","FALSE"
"4","A4","23","PMMoV","0.4047262966632843","0.04195826712612602","PR-231113-DNI-R1","FALSE"
"4","A4","24","PMMoV","0.44759199023246765","0.08236119968193192","PR-231113-DNI-R1","FALSE"
"4","A4","25","PMMoV","0.5099058151245117","0.14221226356059855","PR-231113-DNI-R1","FALSE"
"4","A4","26","PMMoV","0.5909562706947327","0.2207999581174421","PR-231113-DNI-R1","FALSE"
"4","A4","27","PMMoV","0.6854477524757385","0.3128286788850705","PR-231113-DNI-R1","FALSE"
"4","A4","28","PMMoV","0.786274254322052","0.4111924197180066","PR-231113-DNI-R1","FALSE"
"4","A4","29","PMMoV","0.884931206703186","0.5073866110857631","PR-231113-DNI-R1","FALSE"
"4","A4","30","PMMoV","0.9734817147254944","0.5934743580946941","PR-231113-DNI-R1","FALSE"
"4","A4","31","PMMoV","1.0480401515960693","0.6655700339518916","PR-231113-DNI-R1","FALSE"
"4","A4","32","PMMoV","1.105364203453064","0.7204313247955088","PR-231113-DNI-R1","FALSE"
"4","A4","33","PMMoV","1.1505218744277954","0.7631262347568628","PR-231113-DNI-R1","FALSE"
"4","A4","34","PMMoV","1.1853450536727905","0.7954866529884804","PR-231113-DNI-R1","FALSE"
"4","A4","35","PMMoV","1.2141464948654175","0.82182533316773","PR-231113-DNI-R1","FALSE"
"4","A4","36","PMMoV","1.2387040853500366","0.8439201626389717","PR-231113-DNI-R1","FALSE"
"4","A4","37","PMMoV","1.2616294622421265","0.8643827785176841","PR-231113-DNI-R1","FALSE"
"4","A4","38","PMMoV","1.284167766571045","0.884458321833225","PR-231113-DNI-R1","FALSE"
"4","A4","39","PMMoV","1.3036880493164062","0.901515843565209","PR-231113-DNI-R1","FALSE"
"4","A4","40","PMMoV","1.319437861442566","0.9148028946779913","PR-231113-DNI-R1","FALSE"
"5","A5","1","PMMoV","0.2884443402290344","-0.01688866603813261","PR-231113-DNI-R1","FALSE"
"5","A5","2","PMMoV","0.29228922724723816","-0.015574701081693568","PR-231113-DNI-R1","FALSE"
"5","A5","3","PMMoV","0.3014841079711914","-0.008910742419504961","PR-231113-DNI-R1","FALSE"
"5","A5","4","PMMoV","0.30924689769744873","-0.003678874755012332","PR-231113-DNI-R1","FALSE"
"5","A5","5","PMMoV","0.31528809666633606","-1.6859784788964298E-4","PR-231113-DNI-R1","FALSE"
"5","A5","6","PMMoV","0.3195023238658905","0.001514707289900105","PR-231113-DNI-R1","FALSE"
"5","A5","7","PMMoV","0.323757141828537","0.0032386031907819493","PR-231113-DNI-R1","FALSE"
"5","A5","8","PMMoV","0.32703807950019836","0.00398861880067863","PR-231113-DNI-R1","FALSE"
"5","A5","9","PMMoV","0.32926350831985474","0.003683125558570363","PR-231113-DNI-R1","FALSE"
"5","A5","10","PMMoV","0.3318025767803192","0.0036912719572702005","PR-231113-DNI-R1","FALSE"
"5","A5","11","PMMoV","0.33329200744628906","0.0026497805614753536","PR-231113-DNI-R1","FALSE"
"5","A5","12","PMMoV","0.33529847860336304","0.0021253296567846883","PR-231113-DNI-R1","FALSE"
"5","A5","13","PMMoV","0.33728447556495667","0.0015804045566136207","PR-231113-DNI-R1","FALSE"
"5","A5","14","PMMoV","0.33833593130111694","1.009382310092591E-4","PR-231113-DNI-R1","FALSE"
"5","A5","15","PMMoV","0.3399931788444519","-7.727362874204754E-4","PR-231113-DNI-R1","FALSE"
"5","A5","16","PMMoV","0.34116601943969727","-0.002130817753939754","PR-231113-DNI-R1","FALSE"
"5","A5","17","PMMoV","0.3433276116847992","-0.002500147570602521","PR-231113-DNI-R1","FALSE"
"5","A5","18","PMMoV","0.34538471698760986","-0.002973964329556492","PR-231113-DNI-R1","FALSE"
"5","A5","19","PMMoV","0.34848111867904663","-0.0024084846998844197","PR-231113-DNI-R1","FALSE"
"5","A5","20","PMMoV","0.3543921113014221","9.715858607264286E-4","PR-231113-DNI-R1","FALSE"
"5","A5","21","PMMoV","0.36322471499443054","0.0072732674919701555","PR-231113-DNI-R1","FALSE"
"5","A5","22","PMMoV","0.38035693764686584","0.02187456808264082","PR-231113-DNI-R1","FALSE"
"5","A5","23","PMMoV","0.40838170051574707","0.04736840888975741","PR-231113-DNI-R1","FALSE"
"5","A5","24","PMMoV","0.45413297414779663","0.09058876046004227","PR-231113-DNI-R1","FALSE"
"5","A5","25","PMMoV","0.5198444128036499","0.1537692770541309","PR-231113-DNI-R1","FALSE"
"5","A5","26","PMMoV","0.6025761365890503","0.2339700787777666","PR-231113-DNI-R1","FALSE"
"5","A5","27","PMMoV","0.6983513236045837","0.3272143437315354","PR-231113-DNI-R1","FALSE"
"5","A5","28","PMMoV","0.7983297109603882","0.42466180902557515","PR-231113-DNI-R1","FALSE"
"5","A5","29","PMMoV","0.8951269388198853","0.5189281148233076","PR-231113-DNI-R1","FALSE"
"5","A5","30","PMMoV","0.9810169339179993","0.6022871878596568","PR-231113-DNI-R1","FALSE"
"5","A5","31","PMMoV","1.0523195266723633","0.6710588585522562","PR-231113-DNI-R1","FALSE"
"5","A5","32","PMMoV","1.1072980165481567","0.723506426366285","PR-231113-DNI-R1","FALSE"
"5","A5","33","PMMoV","1.1498669385910034","0.763544426347367","PR-231113-DNI-R1","FALSE"
"5","A5","34","PMMoV","1.1843786239624023","0.7955251896570013","PR-231113-DNI-R1","FALSE"
"5","A5","35","PMMoV","1.2123517990112305","0.8209674426440647","PR-231113-DNI-R1","FALSE"
"5","A5","36","PMMoV","1.2354521751403809","0.8415368967114505","PR-231113-DNI-R1","FALSE"
"5","A5","37","PMMoV","1.2581751346588135","0.8617289341681185","PR-231113-DNI-R1","FALSE"
"5","A5","38","PMMoV","1.279097080230713","0.8801199576782532","PR-231113-DNI-R1","FALSE"
"5","A5","39","PMMoV","1.2977244853973389","0.8962164407831145","PR-231113-DNI-R1","FALSE"
"5","A5","40","PMMoV","1.312312126159668","0.9082731594836789","PR-231113-DNI-R1","FALSE"
"6","A6","1","PMMoV","0.29059910774230957","-0.016888818904465336","PR-231113-DNI-R1","FALSE"
"6","A6","2","PMMoV","0.29451537132263184","-0.015536293387413051","PR-231113-DNI-R1","FALSE"
"6","A6","3","PMMoV","0.30328667163848877","-0.009328731134826044","PR-231113-DNI-R1","FALSE"
"6","A6","4","PMMoV","0.3107524514198303","-0.004426689416754474","PR-231113-DNI-R1","FALSE"
"6","A6","5","PMMoV","0.3166830539703369","-0.0010598249295178646","PR-231113-DNI-R1","FALSE"
"6","A6","6","PMMoV","0.3222740590572357","0.0019674420941109567","PR-231113-DNI-R1","FALSE"
"6","A6","7","PMMoV","0.32665494084358215","0.00378458581718741","PR-231113-DNI-R1","FALSE"
"6","A6","8","PMMoV","0.3296654224395752","0.004231329349910525","PR-231113-DNI-R1","FALSE"
"6","A6","9","PMMoV","0.3322916030883789","0.004293771935444253","PR-231113-DNI-R1","FALSE"
"6","A6","10","PMMoV","0.3340906798839569","0.003529110667752274","PR-231113-DNI-R1","FALSE"
"6","A6","11","PMMoV","0.3357803523540497","0.002655045074575065","PR-231113-DNI-R1","FALSE"
"6","A6","12","PMMoV","0.3378381133079529","0.002149067965208336","PR-231113-DNI-R1","FALSE"
"6","A6","13","PMMoV","0.33991026878356934","0.0016574853775548088","PR-231113-DNI-R1","FALSE"
"6","A6","14","PMMoV","0.34188419580459595","0.0010676743353114377","PR-231113-DNI-R1","FALSE"
"6","A6","15","PMMoV","0.3431081175804138","-2.7214195214067365E-4","PR-231113-DNI-R1","FALSE"
"6","A6","16","PMMoV","0.3446964919567108","-0.0012475056391136035","PR-231113-DNI-R1","FALSE"
"6","A6","17","PMMoV","0.346077561378479","-0.0024301742806153975","PR-231113-DNI-R1","FALSE"
"6","A6","18","PMMoV","0.34745725989341736","-0.0036142138289470254","PR-231113-DNI-R1","FALSE"
"6","A6","19","PMMoV","0.3506789803504944","-0.0029562314351399815","PR-231113-DNI-R1","FALSE"
"6","A6","20","PMMoV","0.3567691743373871","5.702244884827363E-4","PR-231113-DNI-R1","FALSE"
"6","A6","21","PMMoV","0.36642932891845703","0.007666641006282756","PR-231113-DNI-R1","FALSE"
"6","A6","22","PMMoV","0.38327252864837646","0.021946102672932205","PR-231113-DNI-R1","FALSE"
"6","A6","23","PMMoV","0.412782222032547","0.048892057993832755","PR-231113-DNI-R1","FALSE"
"6","A6","24","PMMoV","0.4589289426803589","0.09247504057837466","PR-231113-DNI-R1","FALSE"
"6","A6","25","PMMoV","0.5260071158409119","0.15698947567565766","PR-231113-DNI-R1","FALSE"
"6","A6","26","PMMoV","0.6110180616378784","0.23943668340935428","PR-231113-DNI-R1","FALSE"
"6","A6","27","PMMoV","0.7095612287521362","0.33541611246034214","PR-231113-DNI-R1","FALSE"
"6","A6","28","PMMoV","0.8123763203620911","0.435667466007027","PR-231113-DNI-R1","FALSE"
"6","A6","29","PMMoV","0.9120254516601562","0.5327528592418221","PR-231113-DNI-R1","FALSE"
"6","A6","30","PMMoV","1.0002703666687012","0.6184340361870971","PR-231113-DNI-R1","FALSE"
"6","A6","31","PMMoV","1.072269320487976","0.6878692519431021","PR-231113-DNI-R1","FALSE"
"6","A6","32","PMMoV","1.1282094717025757","0.7412456650944318","PR-231113-DNI-R1","FALSE"
"6","A6","33","PMMoV","1.171205759048462","0.781678214377048","PR-231113-DNI-R1","FALSE"
"6","A6","34","PMMoV","1.2044661045074463","0.8123748217727624","PR-231113-DNI-R1","FALSE"
"6","A6","35","PMMoV","1.2329899072647095","0.8383348864667556","PR-231113-DNI-R1","FALSE"
"6","A6","36","PMMoV","1.2589083909988403","0.8616896321376165","PR-231113-DNI-R1","FALSE"
"6","A6","37","PMMoV","1.2820038795471191","0.8822213826226254","PR-231113-DNI-R1","FALSE"
"6","A6","38","PMMoV","1.3030521869659424","0.9007059519781786","PR-231113-DNI-R1","FALSE"
"6","A6","39","PMMoV","1.322123408317566","0.9172134352665322","PR-231113-DNI-R1","FALSE"
"6","A6","40","PMMoV","1.3370471000671387","0.9295733889528349","PR-231113-DNI-R1","FALSE"
"7","A7","1","PMMoV","0.293969988822937","-0.016491554093127147","PR-231114-DNI-R1","FALSE"
"7","A7","2","PMMoV","0.29741597175598145","-0.01569497913998714","PR-231114-DNI-R1","FALSE"
"7","A7","3","PMMoV","0.3059849143028259","-0.009775444573047087","PR-231114-DNI-R1","FALSE"
"7","A7","4","PMMoV","0.314007967710495","-0.004401799145282503","PR-231114-DNI-R1","FALSE"
"7","A7","5","PMMoV","0.31993573904037476","-0.0011234357953071694","PR-231114-DNI-R1","FALSE"
"7","A7","6","PMMoV","0.3253103494644165","0.0016017666488301508","PR-231114-DNI-R1","FALSE"
"7","A7","7","PMMoV","0.33012595772743225","0.00376796693194147","PR-231114-DNI-R1","FALSE"
"7","A7","8","PMMoV","0.3335256278514862","0.004518229076090997","PR-231114-DNI-R1","FALSE"
"7","A7","9","PMMoV","0.33660250902175903","0.004945702266459396","PR-231114-DNI-R1","FALSE"
"7","A7","10","PMMoV","0.3387109637260437","0.0044047489908395805","PR-231114-DNI-R1","FALSE"
"7","A7","11","PMMoV","0.3400528132915497","0.0030971905764411345","PR-231114-DNI-R1","FALSE"
"7","A7","12","PMMoV","0.3417631685733795","0.0021581378783665406","PR-231114-DNI-R1","FALSE"
