# File Name: 2023-12-08_Cov2_Copy.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272313154
# Instrument Serial Number: 272313154
# Heated Cover Serial Number:
# Block serial number: 21211195
# Run Start Date/Time: 2023-12-08 04:36:34 PM EST
# Run End Data/Time: 2023-12-08 05:37:45 PM EST
# Run Duration: 61 minutes 11 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-22 03:59:36 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Standard Curve v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-22 03:59:43 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"1","A1","1","Cov2","0.49973469972610474","0.025110889673233015","PR-231116-DNI-R1","FALSE"
"1","A1","2","Cov2","0.49539023637771606","0.022494852542877218","PR-231116-DNI-R1","FALSE"
"1","A1","3","Cov2","0.48854944109916687","0.017382483482360843","PR-231116-DNI-R1","FALSE"
"1","A1","4","Cov2","0.4788684844970703","0.009429953098297104","PR-231116-DNI-R1","FALSE"
"1","A1","5","Cov2","0.47351154685020447","0.005801441669464134","PR-231116-DNI-R1","FALSE"
"1","A1","6","Cov2","0.4704802632331848","0.0044985842704773","PR-231116-DNI-R1","FALSE"
"1","A1","7","Cov2","0.4649970233440399","7.437705993652219E-4","PR-231116-DNI-R1","FALSE"
"1","A1","8","Cov2","0.4607020318508148","-0.0018227946758270011","PR-231116-DNI-R1","FALSE"
"1","A1","9","Cov2","0.4535561203956604","-0.007240279912948601","PR-231116-DNI-R1","FALSE"
"1","A1","10","Cov2","0.4510766565799713","-0.007991317510604869","PR-231116-DNI-R1","FALSE"
"1","A1","11","Cov2","0.4495844841003418","-0.007755063772201511","PR-231116-DNI-R1","FALSE"
