# File Name: 2024-02-23_PMMoV_VIC.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272313154
# Instrument Serial Number: 272313154
# Heated Cover Serial Number:
# Block serial number: 21211195
# Run Start Date/Time: 2024-02-23 03:38:37 PM EST
# Run End Data/Time: 2024-02-23 04:36:40 PM EST
# Run Duration: 58 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-22 04:05:47 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Standard Curve v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-22 04:05:57 PM EDT
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End"
"15","B3","FALSE","PR-231218-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.11645192210589","","","23.361163567677565","0.8404199743746927","23.429643620741263","0.06149386067157438","FALSE","0.04","TRUE","3","20"
"16","B4","FALSE","PR-231219-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.113914707057485","","","24.391030071993363","0.8490743492223348","24.357959891227694","0.06785465840738952","FALSE","0.04","TRUE","3","21"
"17","B5","FALSE","PR-231219-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1202567833643808","","","24.40293924651177","0.846900504283864","24.357959891227694","0.06785465840738952","FALSE","0.04","TRUE","3","21"
"18","B6","FALSE","PR-231219-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1225986799739864","","","24.279910355177947","0.8427079945082576","24.357959891227694","0.06785465840738952","FALSE","0.04","TRUE","3","21"
"19","B7","FALSE","PR-231220-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1307563659770288","","","24.55591675418009","0.8469001568282932","24.503439883331357","0.07567089456769009","FALSE","0.04","TRUE","3","21"
"20","B8","FALSE","PR-231220-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1292943464070229","","","24.537705313934005","0.8473039242206656","24.503439883331357","0.07567089456769009","FALSE","0.04","TRUE","3","21"
"21","B9","FALSE","PR-231220-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1283407255646638","","","24.41669758187998","0.846620329494482","24.503439883331357","0.07567089456769009","FALSE","0.04","TRUE","3","21"
"22","B10","FALSE","80000.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.12163665899243","","","22.295849581923235","0.848761141372354","22.255306724349726","0.09722689529775094","FALSE","0.04","TRUE","3","19"
"23","B11","FALSE","80000.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1162850397192812","","","22.325701037130216","0.8502265806620665","22.255306724349726","0.09722689529775094","FALSE","0.04","TRUE","3","19"
"24","B12","FALSE","80000.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1192660552623903","","","22.144369553995737","0.8445499566326511","22.255306724349726","0.09722689529775094","FALSE","0.04","TRUE","3","19"
"25","C1","FALSE","PR-231218-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1106283029121446","","","23.216214833568323","0.8572594717503412","23.151762560899886","0.08449792923425055","FALSE","0.04","TRUE","3","20"
"26","C2","FALSE","PR-231218-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1161302360680165","","","23.182974019538484","0.8197334716018447","23.151762560899886","0.08449792923425055","FALSE","0.04","TRUE","3","20"
"27","C3","FALSE","PR-231218-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1239469427081372","","","23.056098829592848","0.8434561009922403","23.151762560899886","0.08449792923425055","FALSE","0.04","TRUE","3","20"
"28","C4","FALSE","PR-231219-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1324609765759814","","","24.557346082205953","0.8491332889016661","24.41011595170134","0.14913737784143383","FALSE","0.04","TRUE","3","21"
"29","C5","FALSE","PR-231219-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.134051280324265","","","24.41385994521532","0.8514856018975132","24.41011595170134","0.14913737784143383","FALSE","0.04","TRUE","3","21"
"30","C6","FALSE","PR-231219-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1225413433849993","","","24.25914182768274","0.8470494795307881","24.41011595170134","0.14913737784143383","FALSE","0.04","TRUE","3","21"
"31","C7","FALSE","PR-231220-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1350083539804803","","","24.66213611788568","0.8498235754376293","24.46624557436651","0.1715910731644203","FALSE","0.04","TRUE","3","21"
"32","C8","FALSE","PR-231220-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1228844194592509","","","24.39406204962838","0.8500481195030491","24.46624557436651","0.1715910731644203","FALSE","0.04","TRUE","3","21"
"33","C9","FALSE","PR-231220-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1231929581888962","","","24.34253855558547","0.8524296010589912","24.46624557436651","0.1715910731644203","FALSE","0.04","TRUE","3","21"
"34","C10","FALSE","8000.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1373129695363915","","","25.35456984034733","0.8564000790971668","25.445256389192313","0.07923803506567681","FALSE","0.04","TRUE","3","22"
"35","C11","FALSE","8000.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.135191666229244","","","25.50111767649932","0.8535588068702452","25.445256389192313","0.07923803506567681","FALSE","0.04","TRUE","3","22"
"36","C12","FALSE","8000.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1295064629581928","","","25.48008165073029","0.8568029656993645","25.445256389192313","0.07923803506567681","FALSE","0.04","TRUE","3","22"
"37","D1","FALSE","PR-231218-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.085083784034338","","","22.784710772100013","0.8248247434274938","22.501507237503642","0.24530715265219247","FALSE","0.04","TRUE","3","20"
"38","D2","FALSE","PR-231218-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.0822522077193353","","","22.3646401968562","0.8234003303116354","22.501507237503642","0.24530715265219247","FALSE","0.04","TRUE","3","19"
"39","D3","FALSE","PR-231218-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.0859442185899817","","","22.35517074355471","0.8178473020682184","22.501507237503642","0.24530715265219247","FALSE","0.04","TRUE","3","19"
"40","D4","FALSE","PR-231219-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1261975307342353","","","20.847069748663273","0.8457765603877235","20.86771066621181","0.037806306983728805","FALSE","0.04","TRUE","3","18"
"41","D5","FALSE","PR-231219-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.131673558338533","","","20.8447177456953","0.8358167869737281","20.86771066621181","0.037806306983728805","FALSE","0.04","TRUE","3","18"
"42","D6","FALSE","PR-231219-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.130326906936077","","","20.911344504276855","0.8432246486595892","20.86771066621181","0.037806306983728805","FALSE","0.04","TRUE","3","18"
"43","D7","FALSE","PR-231220-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1357009456044782","","","21.598366935966894","0.8452895959268524","21.507569970860846","0.11696484272377079","FALSE","0.04","TRUE","3","18"
"44","D8","FALSE","PR-231220-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1367102801718012","","","21.375582183084013","0.8446380758414481","21.507569970860846","0.11696484272377079","FALSE","0.04","TRUE","3","18"
"45","D9","FALSE","PR-231220-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1340383995754793","","","21.548760793531635","0.841607741495708","21.507569970860846","0.11696484272377079","FALSE","0.04","TRUE","3","18"
"46","D10","FALSE","800.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1371204615796333","","","28.61742264891611","0.86167052263576","28.64481844175327","0.16554633727884177","FALSE","0.04","TRUE","3","25"
"47","D11","FALSE","800.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1305869683883192","","","28.822353735269203","0.8668065938482302","28.64481844175327","0.16554633727884177","FALSE","0.04","TRUE","3","25"
"48","D12","FALSE","800.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1344180085696267","","","28.49467894107449","0.8630344789045403","28.64481844175327","0.16554633727884177","FALSE","0.04","TRUE","3","25"
"49","E1","FALSE","PR-231218-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"50","E2","FALSE","PR-231218-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.71559302133947","","","38.670588440757015","0.09269385182746487","37.784835545672166","","FALSE","0.04","TRUE","3","35"
"51","E3","FALSE","PR-231218-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","INCONCLUSIVE","0.7977646797969893","","","37.784835545672166","0.4933120141225896","37.784835545672166","","FALSE","0.04","TRUE","3","34"
"52","E4","FALSE","PR-231219-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.7002029922239462","","","38.76613223750828","0.06268020125584428","","","FALSE","0.04","TRUE","3","35"
"53","E5","FALSE","PR-231219-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","21"
"54","E6","FALSE","PR-231219-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.7283570084348415","","","38.542791590347306","0.1389867730692579","","","FALSE","0.04","TRUE","3","35"
"55","E7","FALSE","PR-231220-Neg-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.7143611253230054","","","38.6141669581068","0.10519630159905567","36.09287710973545","0.3896558266675372","FALSE","0.04","TRUE","3","35"
"56","E8","FALSE","PR-231220-Neg-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.0073548634385887","","","35.81734883237013","0.6981545607978918","36.09287710973545","0.3896558266675372","FALSE","0.04","TRUE","3","32"
"57","E9","FALSE","PR-231220-Neg-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","INCONCLUSIVE","0.9926569087221946","","","36.368405387100765","0.6780454607675699","36.09287710973545","0.3896558266675372","FALSE","0.04","TRUE","3","33"
"58","E10","FALSE","80.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1413337539386437","","","32.37223609430586","0.8389605808723023","32.18899157622554","0.19532868992083965","FALSE","0.04","TRUE","3","29"
"59","E11","FALSE","80.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1412107837548904","","","32.21125251195795","0.837974252708568","32.18899157622554","0.19532868992083965","FALSE","0.04","TRUE","3","29"
"60","E12","FALSE","80.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1304365696150556","","","31.983486122412813","0.8387062280617475","32.18899157622554","0.19532868992083965","FALSE","0.04","TRUE","3","29"
"61","F1","FALSE","PR-231221-DNI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1292436759589095","","","24.75770637900569","0.856360507407976","24.597745218738414","0.20171875114036156","FALSE","0.04","TRUE","3","21"
"62","F2","FALSE","PR-231221-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.114451821405076","","","28.12663397126493","0.8831301494811928","25.53438532799338","2.24495402405246","FALSE","0.04","TRUE","3","25"
"63","F3","FALSE","PR-231221-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.136648066962014","","","23.96749873012358","0.8495925971407742","23.855153365380716","0.13772209840559904","FALSE","0.04","TRUE","3","21"
"64","F4","FALSE","PR-231221-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1359005647581688","","","21.967404253987425","0.8396813482347064","21.93271558383908","0.08556942551157164","FALSE","0.04","TRUE","3","19"
"65","F5","FALSE","PR-231221-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"66","F6","FALSE","PR-231222-DN1-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1360734600593632","","","23.252855677292047","0.8518303346198329","23.61615901801797","0.3278654720121649","FALSE","0.04","TRUE","3","20"
"67","F7","FALSE","PR-231222-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1328379100681978","","","23.426548675549768","0.8694294390078746","23.26081220411559","0.14634226598627462","FALSE","0.04","TRUE","3","20"
"68","F8","FALSE","PR-231222-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.144481294973242","","","23.6186653362709","0.8549091050588999","23.668250324298242","0.05398963373098998","FALSE","0.04","TRUE","3","20"
"69","F9","FALSE","PR-231222-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1437180915734992","","","23.347078287658483","0.8507384356485177","23.354422887955717","0.16591502620088638","FALSE","0.04","TRUE","3","20"
"70","F10","FALSE","PR-231222-Neg-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"71","F11","FALSE",,"PMMoV","NTC","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"73","G1","FALSE","PR-231221-DNI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1296936223934424","","","24.664392654229303","0.8564507620200802","24.597745218738414","0.20171875114036156","FALSE","0.04","TRUE","3","21"
"74","G2","FALSE","PR-231221-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1261314707767818","","","24.236311980434266","0.8572286427228708","25.53438532799338","2.24495402405246","FALSE","0.04","TRUE","3","21"
"75","G3","FALSE","PR-231221-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1336496630406878","","","23.8964551189139","0.8443196303332068","23.855153365380716","0.13772209840559904","FALSE","0.04","TRUE","3","21"
"76","G4","FALSE","PR-231221-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.13314858380259","","","21.995493959058315","0.8444241691068454","21.93271558383908","0.08556942551157164","FALSE","0.04","TRUE","3","19"
"77","G5","FALSE","PR-231221-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"78","G6","FALSE","PR-231222-DN1-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1407281234928885","","","23.890026628982675","0.8531467611587545","23.61615901801797","0.3278654720121649","FALSE","0.04","TRUE","3","21"
"79","G7","FALSE","PR-231222-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1337969973235393","","","23.206485610633962","0.8547222914223666","23.26081220411559","0.14634226598627462","FALSE","0.04","TRUE","3","20"
"80","G8","FALSE","PR-231222-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.129137836501446","","","23.7257670795286","0.8571210507984404","23.668250324298242","0.05398963373098998","FALSE","0.04","TRUE","3","20"
"81","G9","FALSE","PR-231222-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.137755612834871","","","23.52388824753092","0.8553909754231501","23.354422887955717","0.16591502620088638","FALSE","0.04","TRUE","3","20"
"82","G10","FALSE","PR-231222-Neg-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"83","G11","FALSE",,"PMMoV","NTC","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"85","H1","FALSE","PR-231221-DNI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1281791871975198","","","24.371136622980252","0.8686778440714347","24.597745218738414","0.20171875114036156","FALSE","0.04","TRUE","3","21"
"86","H2","FALSE","PR-231221-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1217756392731366","","","24.24021003228095","0.8560611067248837","25.53438532799338","2.24495402405246","FALSE","0.04","TRUE","3","21"
"87","H3","FALSE","PR-231221-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1345748342074355","","","23.70150624710466","0.8512705363793929","23.855153365380716","0.13772209840559904","FALSE","0.04","TRUE","3","20"
"88","H4","FALSE","PR-231221-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1320607374886833","","","21.835248538471497","0.8375146788034885","21.93271558383908","0.08556942551157164","FALSE","0.04","TRUE","3","19"
"89","H5","FALSE","PR-231221-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","INCONCLUSIVE","0.7591053750860302","","","38.40896736602687","0.2293155981265915","38.40896736602687","","FALSE","0.04","TRUE","3","35"
"90","H6","FALSE","PR-231222-DN1-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.140933321797293","","","23.705594747779188","0.8531190378549977","23.61615901801797","0.3278654720121649","FALSE","0.04","TRUE","3","20"
"91","H7","FALSE","PR-231222-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1320304396465903","","","23.149402326163035","0.8521829521201911","23.26081220411559","0.14634226598627462","FALSE","0.04","TRUE","3","20"
"92","H8","FALSE","PR-231222-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1390418612484585","","","23.660318557095216","0.85068208112894","23.668250324298242","0.05398963373098998","FALSE","0.04","TRUE","3","20"
"93","H9","FALSE","PR-231222-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1274782813503292","","","23.192302128677753","0.8530250077686836","23.354422887955717","0.16591502620088638","FALSE","0.04","TRUE","3","20"
"94","H10","FALSE","PR-231222-Neg-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"95","H11","FALSE",,"PMMoV","NTC","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
