# File Name: 2023-11-14_PMMoV_VIC.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272313154
# Instrument Serial Number: 272313154
# Heated Cover Serial Number:
# Block serial number: 21211195
# Run Start Date/Time: 2023-11-14 05:24:18 PM EST
# Run End Data/Time: 2023-11-14 06:23:09 PM EST
# Run Duration: 58 minutes 51 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-22 03:56:57 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Standard Curve v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-22 03:57:10 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"2","A2","13","PMMoV","0.39506083726882935","0.0014581762005629237","PR-231026-DNI-R1","FALSE"
"2","A2","14","PMMoV","0.39675477147102356","4.906205528988814E-4","PR-231026-DNI-R1","FALSE"
"2","A2","15","PMMoV","0.3982492983341217","-6.763424338611748E-4","PR-231026-DNI-R1","FALSE"
"2","A2","16","PMMoV","0.400601327419281","-9.858031985601292E-4","PR-231026-DNI-R1","FALSE"
"2","A2","17","PMMoV","0.4022195041179657","-0.002029116349733693","PR-231026-DNI-R1","FALSE"
"2","A2","18","PMMoV","0.4036177396774292","-0.0032923706401284483","PR-231026-DNI-R1","FALSE"
"2","A2","19","PMMoV","0.40607431530952454","-0.003497284857891312","PR-231026-DNI-R1","FALSE"
"2","A2","20","PMMoV","0.4117956757545471","-4.3741426272698525E-4","PR-231026-DNI-R1","FALSE"
"2","A2","21","PMMoV","0.4203886091709137","0.005494029303781336","PR-231026-DNI-R1","FALSE"
"2","A2","22","PMMoV","0.43669140338897705","0.019135333671986488","PR-231026-DNI-R1","FALSE"
"2","A2","23","PMMoV","0.4632767140865326","0.04305915451968378","PR-231026-DNI-R1","FALSE"
"2","A2","24","PMMoV","0.5073983073234558","0.08451925790674873","PR-231026-DNI-R1","FALSE"
"2","A2","25","PMMoV","0.5743573904037476","0.14881685113718224","PR-231026-DNI-R1","FALSE"
"2","A2","26","PMMoV","0.6646188497543335","0.23641682063790997","PR-231026-DNI-R1","FALSE"
"2","A2","27","PMMoV","0.7719514966011047","0.34108797763482296","PR-231026-DNI-R1","FALSE"
"2","A2","28","PMMoV","0.8895260095596313","0.4560010007434913","PR-231026-DNI-R1","FALSE"
"2","A2","29","PMMoV","1.0042498111724854","0.5680633125064871","PR-231026-DNI-R1","FALSE"
"2","A2","30","PMMoV","1.1080868244171143","0.6692388359012578","PR-231026-DNI-R1","FALSE"
"2","A2","31","PMMoV","1.1937958002090454","0.7522863218433307","PR-231026-DNI-R1","FALSE"
"2","A2","32","PMMoV","1.2594289779663086","0.8152580097507356","PR-231026-DNI-R1","FALSE"
"2","A2","33","PMMoV","1.3093914985656738","0.8625590405002426","PR-231026-DNI-R1","FALSE"
"2","A2","34","PMMoV","1.3501003980636597","0.9006064501483702","PR-231026-DNI-R1","FALSE"
"2","A2","35","PMMoV","1.384192943572998","0.9320375058078504","PR-231026-DNI-R1","FALSE"
"2","A2","36","PMMoV","1.4126291275024414","0.9578121998874355","PR-231026-DNI-R1","FALSE"
"2","A2","37","PMMoV","1.4378207921981812","0.980342374733317","PR-231026-DNI-R1","FALSE"
"2","A2","38","PMMoV","1.4609416723251343","1.0008017650104117","PR-231026-DNI-R1","FALSE"
"2","A2","39","PMMoV","1.4849209785461426","1.022119581381562","PR-231026-DNI-R1","FALSE"
"2","A2","40","PMMoV","1.502616286277771","1.0371533992633322","PR-231026-DNI-R1","FALSE"
"3","A3","1","PMMoV","0.3537427484989166","-0.018854023748384033","PR-231026-DNI-R1","FALSE"
"3","A3","2","PMMoV","0.35764554142951965","-0.017798163727218","PR-231026-DNI-R1","FALSE"
"3","A3","3","PMMoV","0.36806005239486694","-0.010230585671307761","PR-231026-DNI-R1","FALSE"
"3","A3","4","PMMoV","0.3766820728778839","-0.004455498097727788","PR-231026-DNI-R1","FALSE"
"3","A3","5","PMMoV","0.38277366757392883","-0.0012108363111198606","PR-231026-DNI-R1","FALSE"
"3","A3","6","PMMoV","0.38837388157844543","0.001542444783959691","PR-231026-DNI-R1","FALSE"
"3","A3","7","PMMoV","0.3930848240852356","0.0034064543813128578","PR-231026-DNI-R1","FALSE"
"3","A3","8","PMMoV","0.3967131972312927","0.004187894617932992","PR-231026-DNI-R1","FALSE"
"3","A3","9","PMMoV","0.39933374524116516","0.003961509718368434","PR-231026-DNI-R1","FALSE"
"3","A3","10","PMMoV","0.4027441442012787","0.004524975769044965","PR-231026-DNI-R1","FALSE"
"3","A3","11","PMMoV","0.4050195515155792","0.003953450173908453","PR-231026-DNI-R1","FALSE"
"3","A3","12","PMMoV","0.4071774482727051","0.0032644140215973127","PR-231026-DNI-R1","FALSE"
"3","A3","13","PMMoV","0.40916624665260315","0.0024062794920583896","PR-231026-DNI-R1","FALSE"
"3","A3","14","PMMoV","0.4110635221004486","0.0014566220304667987","PR-231026-DNI-R1","FALSE"
"3","A3","15","PMMoV","0.4122824966907501","-1.7133628866868207E-4","PR-231026-DNI-R1","FALSE"
"3","A3","16","PMMoV","0.41310447454452515","-0.002196291344330652","PR-231026-DNI-R1","FALSE"
"3","A3","17","PMMoV","0.4150122404098511","-0.0031354583884417187","PR-231026-DNI-R1","FALSE"
"3","A3","18","PMMoV","0.4174990952014923","-0.0034955365062374778","PR-231026-DNI-R1","FALSE"
"3","A3","19","PMMoV","0.4210120439529419","-0.0028295206642249427","PR-231026-DNI-R1","FALSE"
"3","A3","20","PMMoV","0.4257095158100128","-9.789817165910143E-4","PR-231026-DNI-R1","FALSE"
"3","A3","21","PMMoV","0.4333784580230713","0.003843027587030463","PR-231026-DNI-R1","FALSE"
"3","A3","22","PMMoV","0.44882774353027344","0.016445380184795563","PR-231026-DNI-R1","FALSE"
"3","A3","23","PMMoV","0.4757145345211029","0.04048523826618804","PR-231026-DNI-R1","FALSE"
"3","A3","24","PMMoV","0.5192920565605164","0.0812158273961645","PR-231026-DNI-R1","FALSE"
"3","A3","25","PMMoV","0.5866438150405884","0.1457206529667995","PR-231026-DNI-R1","FALSE"
"3","A3","26","PMMoV","0.6765091419219971","0.2327390469387712","PR-231026-DNI-R1","FALSE"
"3","A3","27","PMMoV","0.7860074639320374","0.33939043603937447","PR-231026-DNI-R1","FALSE"
"3","A3","28","PMMoV","0.9057279825210571","0.45626402171895725","PR-231026-DNI-R1","FALSE"
"3","A3","29","PMMoV","1.023322582244873","0.5710116885333362","PR-231026-DNI-R1","FALSE"
"3","A3","30","PMMoV","1.1297858953475952","0.6746280687266213","PR-231026-DNI-R1","FALSE"
"3","A3","31","PMMoV","1.2195141315460205","0.7615093720156095","PR-231026-DNI-R1","FALSE"
"3","A3","32","PMMoV","1.289049506187439","0.828197813747591","PR-231026-DNI-R1","FALSE"
"3","A3","33","PMMoV","1.3423093557357788","0.878610730386494","PR-231026-DNI-R1","FALSE"
"3","A3","34","PMMoV","1.383061170578003","0.916515612319281","PR-231026-DNI-R1","FALSE"
"3","A3","35","PMMoV","1.4169986248016357","0.9476061336334768","PR-231026-DNI-R1","FALSE"
"3","A3","36","PMMoV","1.448062777519226","0.9758233534416302","PR-231026-DNI-R1","FALSE"
"3","A3","37","PMMoV","1.4751423597335815","1.0000560027465486","PR-231026-DNI-R1","FALSE"
"3","A3","38","PMMoV","1.5000708103179932","1.022137520421523","PR-231026-DNI-R1","FALSE"
"3","A3","39","PMMoV","1.5254067182540894","1.0446264954481823","PR-231026-DNI-R1","FALSE"
"3","A3","40","PMMoV","1.544437050819397","1.0608098951040528","PR-231026-DNI-R1","FALSE"
"4","A4","1","PMMoV","0.35226646065711975","-0.016109555083162662","PR-231101-DNI-R1","FALSE"
"4","A4","2","PMMoV","0.3554072082042694","-0.015881699236000267","PR-231101-DNI-R1","FALSE"
"4","A4","3","PMMoV","0.36479511857032776","-0.009406680569929235","PR-231101-DNI-R1","FALSE"
"4","A4","4","PMMoV","0.37254440784454346","-0.004570282995700855","PR-231101-DNI-R1","FALSE"
"4","A4","5","PMMoV","0.37904664874076843","-9.809337994631435E-4","PR-231101-DNI-R1","FALSE"
"4","A4","6","PMMoV","0.38495415449142456","0.0020136802512056655","PR-231101-DNI-R1","FALSE"
"4","A4","7","PMMoV","0.38855576515197754","0.002702399211771325","PR-231101-DNI-R1","FALSE"
"4","A4","8","PMMoV","0.3927137553691864","0.0039474977289929245","PR-231101-DNI-R1","FALSE"
"4","A4","9","PMMoV","0.3961831331253052","0.00450398378512438","PR-231101-DNI-R1","FALSE"
"4","A4","10","PMMoV","0.3986157774925232","0.004023736452355079","PR-231101-DNI-R1","FALSE"
"4","A4","11","PMMoV","0.4012227952480316","0.0037178625078762378","PR-231101-DNI-R1","FALSE"
"4","A4","12","PMMoV","0.4040147066116333","0.0035968821714906034","PR-231101-DNI-R1","FALSE"
"4","A4","13","PMMoV","0.4055664837360382","0.0022357675959082473","PR-231101-DNI-R1","FALSE"
"4","A4","14","PMMoV","0.40729382634162903","0.0010502185015117487","PR-231101-DNI-R1","FALSE"
"4","A4","15","PMMoV","0.40769660472869873","-0.001459894811405868","PR-231101-DNI-R1","FALSE"
"4","A4","16","PMMoV","0.40959030389785767","-0.002479087342234196","PR-231101-DNI-R1","FALSE"
"4","A4","17","PMMoV","0.41141214966773987","-0.0035701332723393126","PR-231101-DNI-R1","FALSE"
"4","A4","18","PMMoV","0.4142371416091919","-0.003658033030874605","PR-231101-DNI-R1","FALSE"
"4","A4","19","PMMoV","0.41914108395576477","-0.0016669823842889926","PR-231101-DNI-R1","FALSE"
"4","A4","20","PMMoV","0.42669522762298584","0.002974269582944758","PR-231101-DNI-R1","FALSE"
"4","A4","21","PMMoV","0.4390329122543335","0.012399062514305096","PR-231101-DNI-R1","FALSE"
"4","A4","22","PMMoV","0.46172770857810974","0.032180967138094076","PR-231101-DNI-R1","FALSE"
"4","A4","23","PMMoV","0.4993550479412079","0.06689541480120491","PR-231101-DNI-R1","FALSE"
"4","A4","24","PMMoV","0.5597215890884399","0.1243490642484497","PR-231101-DNI-R1","FALSE"
"4","A4","25","PMMoV","0.6444429159164429","0.2061574993764653","PR-231101-DNI-R1","FALSE"
"4","A4","26","PMMoV","0.7492865920066833","0.3080882837667185","PR-231101-DNI-R1","FALSE"
"4","A4","27","PMMoV","0.8682187795639038","0.4241075796239516","PR-231101-DNI-R1","FALSE"
"4","A4","28","PMMoV","0.990950882434845","0.5439267907949056","PR-231101-DNI-R1","FALSE"
"4","A4","29","PMMoV","1.1034011840820312","0.6534642007421044","PR-231101-DNI-R1","FALSE"
"4","A4","30","PMMoV","1.2011494636535645","0.7482995886136504","PR-231101-DNI-R1","FALSE"
