# File Name: 2023-11-16_Cov2_Copy.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272313154
# Instrument Serial Number: 272313154
# Heated Cover Serial Number:
# Block serial number: 21211195
# Run Start Date/Time: 2023-11-16 02:13:40 PM EST
# Run End Data/Time: 2023-11-16 03:13:18 PM EST
# Run Duration: 59 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-22 03:58:12 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Standard Curve v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-22 03:58:20 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"1","A1","1","Cov2","0.4769911468029022","0.025415829446004796","PR-231108-DNI-R1","FALSE"
"1","A1","2","Cov2","0.47249796986579895","0.02241735549076746","PR-231108-DNI-R1","FALSE"
"1","A1","3","Cov2","0.46225088834762573","0.013664976954460124","PR-231108-DNI-R1","FALSE"
"1","A1","4","Cov2","0.45453426241874695","0.0074430540074472765","PR-231108-DNI-R1","FALSE"
"1","A1","5","Cov2","0.4463747441768646","7.782387474308886E-4","PR-231108-DNI-R1","FALSE"
"1","A1","6","Cov2","0.4431917369365692","-9.100655109985853E-4","PR-231108-DNI-R1","FALSE"
"1","A1","7","Cov2","0.4406469762325287","-0.0019601232331731763","PR-231108-DNI-R1","FALSE"
"1","A1","8","Cov2","0.4393281638622284","-0.0017842326216075885","PR-231108-DNI-R1","FALSE"
"1","A1","9","Cov2","0.437770813703537","-0.0018468797984330584","PR-231108-DNI-R1","FALSE"
"1","A1","10","Cov2","0.4348810017108917","-0.003241988809212386","PR-231108-DNI-R1","FALSE"
"1","A1","11","Cov2","0.4336646795272827","-0.0029636080109554583","PR-231108-DNI-R1","FALSE"
"1","A1","12","Cov2","0.4322556257247925","-0.002877958831579812","PR-231108-DNI-R1","FALSE"
"1","A1","13","Cov2","0.4291541576385498","-0.004484723935956551","PR-231108-DNI-R1","FALSE"
"1","A1","14","Cov2","0.4277943968772888","-0.004349781715351601","PR-231108-DNI-R1","FALSE"
"1","A1","15","Cov2","0.42716240882873535","-0.003487066782039132","PR-231108-DNI-R1","FALSE"
"1","A1","16","Cov2","0.42663484811782837","-0.002519924511080178","PR-231108-DNI-R1","FALSE"
"1","A1","17","Cov2","0.4263601005077362","-0.0012999691393064602","PR-231108-DNI-R1","FALSE"
"1","A1","18","Cov2","0.4234921336174011","-0.002673233047775607","PR-231108-DNI-R1","FALSE"
"1","A1","19","Cov2","0.4209217131137848","-0.0037489505695260036","PR-231108-DNI-R1","FALSE"
"1","A1","20","Cov2","0.42072153091430664","-0.0024544297871382167","PR-231108-DNI-R1","FALSE"
"1","A1","21","Cov2","0.4215345084667206","-1.4674925285839552E-4","PR-231108-DNI-R1","FALSE"
"1","A1","22","Cov2","0.41899192333221436","-0.0011946314054986848","PR-231108-DNI-R1","FALSE"
"1","A1","23","Cov2","0.41882866621017456","1.368144543274566E-4","PR-231108-DNI-R1","FALSE"
"1","A1","24","Cov2","0.421015202999115","0.0038180542251338226","PR-231108-DNI-R1","FALSE"
"1","A1","25","Cov2","0.42246824502944946","0.0067657992373342316","PR-231108-DNI-R1","FALSE"
"1","A1","26","Cov2","0.42354512214660645","0.009337379336357095","PR-231108-DNI-R1","FALSE"
"1","A1","27","Cov2","0.42951086163520813","0.016797821806824716","PR-231108-DNI-R1","FALSE"
"1","A1","28","Cov2","0.44314461946487427","0.03192628261835679","PR-231108-DNI-R1","FALSE"
"1","A1","29","Cov2","0.4639461040496826","0.054222470185031076","PR-231108-DNI-R1","FALSE"
"1","A1","30","Cov2","0.5016884803771973","0.0934595494944116","PR-231108-DNI-R1","FALSE"
"1","A1","31","Cov2","0.5641034245491028","0.15736919664818305","PR-231108-DNI-R1","FALSE"
"1","A1","32","Cov2","0.6678088903427124","0.2625693654236586","PR-231108-DNI-R1","FALSE"
"1","A1","33","Cov2","0.81724613904953","0.41350131711234217","PR-231108-DNI-R1","FALSE"
"1","A1","34","Cov2","1.006361484527588","0.604111365572266","PR-231108-DNI-R1","FALSE"
"1","A1","35","Cov2","1.2260390520095825","0.8252836360361265","PR-231108-DNI-R1","FALSE"
"1","A1","36","Cov2","1.4629008769989014","1.0636401640073112","PR-231108-DNI-R1","FALSE"
"1","A1","37","Cov2","1.700291395187378","1.3025253851776537","PR-231108-DNI-R1","FALSE"
"1","A1","38","Cov2","1.9234211444854736","1.5271498374576153","PR-231108-DNI-R1","FALSE"
"1","A1","39","Cov2","2.1260335445404053","1.731256940494413","PR-231108-DNI-R1","FALSE"
"1","A1","40","Cov2","2.2817258834838867","1.8884439824197603","PR-231108-DNI-R1","FALSE"
"2","A2","1","Cov2","0.4669516384601593","0.012284069277238135","PR-231108-DNI-R1","FALSE"
"2","A2","2","Cov2","0.4650472402572632","0.010722113260324467","PR-231108-DNI-R1","FALSE"
"2","A2","3","Cov2","0.46099793910980225","0.007015254298845923","PR-231108-DNI-R1","FALSE"
"2","A2","4","Cov2","0.4571199417114258","0.003479699086451853","PR-231108-DNI-R1","FALSE"
"2","A2","5","Cov2","0.4552587568759918","0.0019609564370003433","PR-231108-DNI-R1","FALSE"
"2","A2","6","Cov2","0.4538481831550598","8.928249020507307E-4","PR-231108-DNI-R1","FALSE"
"2","A2","7","Cov2","0.45185285806655884","-7.600580004678513E-4","PR-231108-DNI-R1","FALSE"
"2","A2","8","Cov2","0.44996505975723267","-0.002305414123811573","PR-231108-DNI-R1","FALSE"
"2","A2","9","Cov2","0.4496184289455414","-0.0023096027495204626","PR-231108-DNI-R1","FALSE"
"2","A2","10","Cov2","0.44961825013160706","-0.0019673393774723388","PR-231108-DNI-R1","FALSE"
"2","A2","11","Cov2","0.44944384694099426","-0.0017993003821027375","PR-231108-DNI-R1","FALSE"
"2","A2","12","Cov2","0.4494395852088928","-0.0014611199282217834","PR-231108-DNI-R1","FALSE"
"2","A2","13","Cov2","0.44966450333595276","-8.937596151793968E-4","PR-231108-DNI-R1","FALSE"
"2","A2","14","Cov2","0.44804826378822327","-0.0021675569769264943","PR-231108-DNI-R1","FALSE"
"2","A2","15","Cov2","0.4474034905433655","-0.002469888035801888","PR-231108-DNI-R1","FALSE"
"2","A2","16","Cov2","0.44743892550468445","-0.002092010888500468","PR-231108-DNI-R1","FALSE"
"2","A2","17","Cov2","0.4475003182888031","-0.0016881759183994215","PR-231108-DNI-R1","FALSE"
"2","A2","18","Cov2","0.4476696848869324","-0.0011763671342877545","PR-231108-DNI-R1","FALSE"
"2","A2","19","Cov2","0.4468180239200592","-0.0016855859151784734","PR-231108-DNI-R1","FALSE"
"2","A2","20","Cov2","0.4468616843223572","-0.0012994833268981053","PR-231108-DNI-R1","FALSE"
"2","A2","21","Cov2","0.44788506627082825","6.63408075553586E-5","PR-231108-DNI-R1","FALSE"
"2","A2","22","Cov2","0.44701293110847473","-4.63352168815707E-4","PR-231108-DNI-R1","FALSE"
