# File Name: 2023-12-20_PMMoV_VIC.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272313154
# Instrument Serial Number: 272313154
# Heated Cover Serial Number:
# Block serial number: 21211195
# Run Start Date/Time: 2023-12-20 01:30:11 PM EST
# Run End Data/Time: 2023-12-20 02:28:14 PM EST
# Run Duration: 58 minutes 2 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-22 04:01:52 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Standard Curve v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-22 04:01:59 PM EDT
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End"
"50","E2","FALSE","PR-231127-DNI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.133388554290951","","","21.64676360372713","0.8592257614183595","21.668330534550353","0.08058828925632788","FALSE","0.04","TRUE","3","19"
"51","E3","FALSE","PR-231127-DNI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1356903102604317","","","21.600719976042477","0.8633311870198888","21.668330534550353","0.08058828925632788","FALSE","0.04","TRUE","3","19"
"52","E4","FALSE",,"PMMoV","NTC","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"53","E5","FALSE",,"PMMoV","NTC","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"54","E6","FALSE",,"PMMoV","NTC","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","22"
"55","E7","FALSE","PR-231129-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"56","E8","FALSE","PR-231129-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"57","E9","FALSE","PR-231129-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"58","E10","FALSE","80.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1338118667810508","","","31.946821548717857","0.848249456827576","31.878988510138143","0.1825549290924436","FALSE","0.04","TRUE","3","29"
"59","E11","FALSE","80.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1367867462712251","","","31.672227230170634","0.858014048019158","31.878988510138143","0.1825549290924436","FALSE","0.04","TRUE","3","28"
"60","E12","FALSE","80.0","PMMoV","STANDARD","VIC","NFQ-MGB","AMP","1.1271565717003895","","","32.01791675152594","0.8527309014159593","31.878988510138143","0.1825549290924436","FALSE","0.04","TRUE","3","29"
"61","F1","FALSE","PR-231130-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.108819761979434","","","34.14205879557349","0.8181770882759862","34.09371003941309","0.0663159164581004","FALSE","0.04","TRUE","3","31"
"62","F2","FALSE","PR-231130-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1340094936507614","","","19.74937897806585","0.8607542254878935","19.80333582188307","0.047143291576466774","FALSE","0.04","TRUE","3","17"
"63","F3","FALSE","PR-231130-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1286262067628572","","","23.256449678222765","0.8586644429186255","23.304927762531435","0.05763877964866424","FALSE","0.04","TRUE","3","20"
"64","F4","FALSE","PR-231130-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.136733726202547","","","22.483483352117","0.8594567145118437","22.5207589253778","0.06508989829435323","FALSE","0.04","TRUE","3","19"
"65","F5","FALSE","PR-231130-DNI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1310370451922196","","","23.196569644401997","0.8664881194403438","23.01121182578792","0.16103791699307296","FALSE","0.04","TRUE","3","20"
"66","F6","FALSE","PR-231201-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","FALSE","0.04","TRUE","3","39"
"67","F7","FALSE","PR-231201-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1212887908657","","","19.755661339946947","0.8643490294212449","20.224918224625643","0.4205586048610257","FALSE","0.04","TRUE","3","17"
"68","F8","FALSE","PR-231201-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1380342149961342","","","22.932761160714698","0.8617542111478582","23.06794437505577","0.11945523371041601","FALSE","0.04","TRUE","3","20"
"69","F9","FALSE","PR-231201-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.138865561622425","","","22.539118088768284","0.8678780233947954","22.385320878423784","0.13319996883284382","FALSE","0.04","TRUE","3","19"
"70","F10","FALSE","PR-231201-DNI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1275679582240974","","","23.214650247634133","0.868044751561118","23.178256715577877","0.03416954308682025","FALSE","0.04","TRUE","3","20"
"73","G1","FALSE","PR-231130-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.096800850331477","","","34.120961327193214","0.8181682007329625","34.09371003941309","0.0663159164581004","FALSE","0.04","TRUE","3","31"
"74","G2","FALSE","PR-231130-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1310575727744","","","19.836557976217577","0.8537586129664292","19.80333582188307","0.047143291576466774","FALSE","0.04","TRUE","3","17"
"75","G3","FALSE","PR-231130-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1376427190688962","","","23.289674584874682","0.8615636859131891","23.304927762531435","0.05763877964866424","FALSE","0.04","TRUE","3","20"
"76","G4","FALSE","PR-231130-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1352629761935273","","","22.482875976092252","0.8623289926295378","22.5207589253778","0.06508989829435323","FALSE","0.04","TRUE","3","19"
"77","G5","FALSE","PR-231130-DNI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1318204581099964","","","22.905684958724642","0.8727817971744538","23.01121182578792","0.16103791699307296","FALSE","0.04","TRUE","3","20"
"78","G6","FALSE","PR-231201-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.7210765718275651","","","38.45720973056706","0.16888697779877745","","","FALSE","0.04","TRUE","3","35"
"79","G7","FALSE","PR-231201-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1394068029657722","","","20.351296852836725","0.8570694278190873","20.224918224625643","0.4205586048610257","FALSE","0.04","TRUE","3","17"
"80","G8","FALSE","PR-231201-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1333240335522317","","","23.111794104015246","0.862861980988706","23.06794437505577","0.11945523371041601","FALSE","0.04","TRUE","3","20"
"81","G9","FALSE","PR-231201-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1356425660446325","","","22.30985240076062","0.8713383948025168","22.385320878423784","0.13319996883284382","FALSE","0.04","TRUE","3","19"
"82","G10","FALSE","PR-231201-DNI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1251242589180677","","","23.17325808551645","0.8709980811298002","23.178256715577877","0.03416954308682025","FALSE","0.04","TRUE","3","20"
"85","H1","FALSE","PR-231130-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.107920372680037","","","34.01810999547256","0.8300414941217147","34.09371003941309","0.0663159164581004","FALSE","0.04","TRUE","3","31"
"86","H2","FALSE","PR-231130-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1255313238875764","","","19.824070511365782","0.8821589538776249","19.80333582188307","0.047143291576466774","FALSE","0.04","TRUE","3","17"
"87","H3","FALSE","PR-231130-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1334574836278242","","","23.368659024496857","0.8580609285478941","23.304927762531435","0.05763877964866424","FALSE","0.04","TRUE","3","20"
"88","H4","FALSE","PR-231130-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.1308090940493316","","","22.59591744792415","0.8645640479324578","22.5207589253778","0.06508989829435323","FALSE","0.04","TRUE","3","19"
"89","H5","FALSE","PR-231130-DNI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.128606432328605","","","22.93138087423712","0.8750922177119299","23.01121182578792","0.16103791699307296","FALSE","0.04","TRUE","3","20"
"90","H6","FALSE","PR-231201-NEG-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","NO_AMP","0.7318287144924486","","","38.34866753932126","0.22155005198759362","","","FALSE","0.04","TRUE","3","35"
"91","H7","FALSE","PR-231201-BST-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.132212409742292","","","20.567796481093254","0.8530232453765297","20.224918224625643","0.4205586048610257","FALSE","0.04","TRUE","3","17"
"92","H8","FALSE","PR-231201-DCS-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.128351619521809","","","23.159277860437363","0.8665442643163749","23.06794437505577","0.11945523371041601","FALSE","0.04","TRUE","3","20"
"93","H9","FALSE","PR-231201-DSI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.131379637018006","","","22.306992145742456","0.873490191403312","22.385320878423784","0.13319996883284382","FALSE","0.04","TRUE","3","19"
"94","H10","FALSE","PR-231201-DNI-R1","PMMoV","UNKNOWN","VIC","NFQ-MGB","AMP","1.123598290422962","","","23.14686181358305","0.861273228897069","23.178256715577877","0.03416954308682025","FALSE","0.04","TRUE","3","20"
